artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,energy_scaled,valence_scaled,tempo_scaled,danceability_scaled,loudness_scaled
Kodak Black,52Vrauy7m3EtC1aQqj7Rfp,Transgression,0.625,0.57,135441,0.639,0.0,7,0.121,-4.892,0,0.293,81.465,4,0.85,63,0.27073024350775576,1.581874045163004,-1.2526226688971596,-0.053442321444858,0.7799158645919183
Rita Ora,2M9DRvhorbm60uF6ygEaiv,Soul Survivor,0.591,0.427,209160,0.3829999999999999,0.0,7,0.0982,-7.725,0,0.0326,97.26,4,0.289,56,-0.7096877824861872,-0.582031634625622,-0.7299133643578191,-0.8053971197082612,0.3482388559738378
Duo Libano,4V6P9eS1jeHne7fc9CCLA4,Nunca Nunca Señor,0.544,0.664,187987,0.145,0.6,1,0.0798,-19.735,1,0.0389,109.613,4,0.4589999999999999,0,-1.6211701660274302,0.07369735924971894,-0.3211113359327182,0.4408496438471699,-1.4817791014928574
Vonikk,0UdIPaVY46Wv7vfcNCjvgq,Wakizashi,0.0259,0.557,223335,0.927,7.890000000000001e-05,8,0.539,-3.054,0,0.257,140.105,4,0.482,17,1.3737005227509413,0.16241363489167718,0.6879707858788401,-0.12180184855971234,1.0599802281076374
Raymix,6h8SQiFhbKcBPL6QA8E32z,¿Dónde Estarás? - El Dusty Locos Only Remix,0.0196,0.779,180747,0.7340000000000001,0.0,0,0.0904,-4.314,0,0.0416,98.98,4,0.318,31,0.6345572453414456,-0.47017198272924016,-0.6729928196406513,1.0455685375555013,0.8679883358172098
Papa Roach,7tP6VKGHimOtw0uYfuCFJJ,Top of the World,0.012,0.52,233664,0.8079999999999999,7.02e-06,0,0.121,-5.613,1,0.0527,175.89700000000002,4,0.158,54,0.9179593309803191,-1.0873286828472082,1.872447609435161,-0.3163635795789148,0.6700538373368402
Tommee Profitt,79qA8heuFn7K1L7dp1wxaI,I Know Your Secrets (feat. Liv Ash),0.0907,0.325,215952,0.6829999999999999,0.000784,9,0.0535,-8.064,0,0.0891,125.908,3,0.119,23,0.43923959172546434,-1.2377606285009632,0.21814463858254318,-1.3417564863017377,0.2965838944766513
Anurag Kulkarni,06HO3qrdlDxMzAvZMAS0Tz,My Love,0.703,0.395,244753,0.6659999999999999,6.37e-05,1,0.369,-3.807,0,0.0317,87.699,4,0.192,3,0.37413370718680405,-0.9561828840721401,-1.0463187876373783,-0.9736667249140577,0.9452422162864532
Colorblind and Reclusive,08YMQCusibGvwZ7M1pR7mF,"Fools Gold, Pt. 2",0.769,0.335,69680,0.46,6.15e-05,7,0.318,-13.287,0,0.0882,80.99600000000001,4,0.129,24,-0.41479642310519627,-1.19918833474359,-1.268143445334573,-1.2891722346749264,-0.49926821142247874
Neeti Mohan,1Xl83AOH0iWEOVFcdQqKBW,Nainowale Ne,0.563,0.602,175822,0.513,0.0,1,0.161,-7.952999999999999,0,0.0287,96.96,4,0.6,46,-0.21181925366113785,0.6175667012286787,-0.7398413663433719,0.11482728376093873,0.3134974659403319
Alexandre Desplat,0UaxB0C3YhATUyyY9EyyVb,Kobayashi Canine-Testing Laboratory,0.8590000000000001,0.89,117920,0.0417,0.821,11,0.0814,-22.883000000000003,1,0.0438,99.986,4,0.484,26,-2.0167841585476425,0.1701280936431518,-0.6397009196490985,1.629253730613108,-1.9614540831835454
Magnetoon,6qTobXlxbSzs2GkKOXHNL6,Yorga,0.109,0.544,144405,0.843,0.904,5,0.168,-7.931,1,0.0501,122.978,4,0.6679999999999999,38,1.0520008579716786,0.8798582987788149,0.12118115252364663,-0.19016137567456726,0.3168497053295297
flor,6H45Jtj5X5ieaZ8M4ryK0O,overbehind,0.0727,0.609,235605,0.8759999999999999,6.96e-06,3,0.0778,-5.777,1,0.0438,152.043,4,0.39,54,1.1783828691349598,-0.19245146767615443,1.0830390782239274,0.15163625989970675,0.6450644164355466
Johann Sebastian Bach,14YH0D1HN91C4voAdBvqqR,"Das wohltemperierte Klavier, Buch II: Das wohltemperierte Klavier, Buch II: Fuge VII Es-Dur, BWV 876",0.996,0.5820000000000001,97798,0.217,0.949,3,0.1,-20.588,1,0.0431,93.24,4,0.841,3,-1.345427596216634,1.5471589807813684,-0.8629485909642233,0.009658780507316358,-1.6117545650831235
Miku Hatsune,7Ideh79GsESBZSJpGJTiMM,祝福の音色~楓が真っ赤になる~,0.836,0.643,201000,0.492,0.0,1,0.367,-6.815,1,0.0263,79.987,4,0.561,18,-0.29224416985595353,0.46713475557492423,-1.3015346253459819,0.33042271543086577,0.4868996670724799
Konshens,15CX9YNbcbnD3FjtwGD3yq,In My Sleep (feat. Kosa),0.0571,0.584,228508,0.515,3.37e-05,4,0.0852,-10.31,0,0.4579999999999999,93.181,4,0.19,23,-0.20415973783306018,-0.9638973428236147,-0.8649010980213818,0.02017563083267807,-0.045649272256920635
Tiger Lily,0FIKP17QJHE34pmx2gwmcn,The Songbird (With Nature Ambience),0.0483,0.217,128571,0.183,0.784,4,0.3339999999999999,-27.275,1,0.0576,122.516,5,0.0336,9,-1.4756393652939546,-1.5671680171889286,0.1058920294658961,-1.9096664038713014,-2.630682964881607
Balam Acab,3xqIUT2MPZK2IJ1zMApW1J,College,0.0014,0.486,145293,0.765,0.0348,6,0.365,-7.931,0,0.181,144.079,4,0.276,17,0.7532797406766494,-0.6321756165102067,0.8194837188474597,-0.4951500351100738,0.3168497053295297
Renvo,32ivtjgdEW7kjJ6yLW0oxH,Heat,0.0038799999999999,0.532,163118,0.989,0.000364,5,0.396,-2.14,1,0.23,128.185,4,0.0588,26,1.611145513421349,-1.4699658369203485,0.2934981736528869,-0.25326247762674103,1.1992505372770428
JóiPé,1FxgtZlhPfnxLniT14KTTn,Hvar Er Ég Núna,0.163,0.753,174183,0.317,0.000691,10,0.0658,-10.975,1,0.0588,126.045,4,0.307,33,-0.9624518048127502,-0.5126015058623505,0.2226784261559455,0.9088494833257914,-0.14697832652131287
Jennifer Peña,6kq34NpUj4Jbv2rF6HJru9,A Fuego Lento,0.429,0.7020000000000001,236199,0.8,0.0,2,0.1119999999999999,-6.906000000000001,0,0.29,179.945,4,0.836,4,0.8873212676680088,1.5278728339026817,2.0064094495602154,0.6406698000290535,0.47303358596261563
BeatingDance,2KudbAAF6PR7jlXVKy7an2,Twisted Lover,0.395,0.4629999999999999,67814,0.461,0.99,1,0.1169999999999999,-14.015999999999998,0,0.0285,169.99200000000002,4,0.183,0,-0.4109666651911574,-0.9908979484537759,1.6770314370195354,-0.6160938138517406,-0.6103492348190829
Counting Worms,5hzRwV2IvoVLoQU0QqxV5y,Early Morning Walks,0.00335,0.492,141259,0.7609999999999999,0.863,1,0.258,-14.238,1,0.0331,123.592,4,0.764,0,0.7379607090204936,1.2501523188495962,0.1415004632540776,-0.46359948413398694,-0.6441763777464442
letherette,63MTypm9YlP4znKbL1qaJD,Wrong,0.0387,0.616,47164,0.97,9.15e-05,1,0.132,-2.427,1,0.382,176.33900000000003,4,0.6920000000000001,9,1.538380113054611,0.9724318037965107,1.8870748656938752,0.1884452360384748,1.1555190506997788
Mc Neguinho do ITR,75E2xyRjYAsmjfDeAwdW0D,Popotão Grandão,0.6509999999999999,0.974,132923,0.365,0.0027199999999999,6,0.0741,-7.372999999999999,1,0.0672,130.023,4,0.862,63,-0.7786234249388859,1.6281607976718517,0.35432373248437177,2.070961444278324,0.40187468620100497
Anna McClellan,6jC4IXBJlGcS4VSqs5zGlU,But at the Same Time,0.956,0.316,205173,0.243,2.26e-05,9,0.111,-8.433,1,0.0332,108.194,4,0.124,14,-1.245853890451624,-1.2184744816222766,-0.3680707853243815,-1.389082312765868,0.24035769744874036
Lazar,4se3NnjqoOGVFFfC53xTCe,I Kill People,0.0157,0.8909999999999999,229722,0.4589999999999999,4.56e-06,9,0.13,-11.996,1,0.312,155.015,4,0.7509999999999999,0,-0.4186261810192355,1.200008336965011,1.1813924845608004,1.6345121557757887,-0.30255270908363574
Wolfgang Amadeus Mozart,4V6iFln9HXAb5n5YLV1XEF,"Die Entführung aus dem Serail, K.384 - Act 1: ""Singt dem großen Bassa Lieder""",0.141,0.501,120707,0.449,0.0,0,0.0992,-13.063,1,0.0539,68.577,4,0.47,4,-0.4569237601596235,0.11612688238282952,-1.679129634196496,-0.41627365766985663,-0.465136319459736
Eskeerdo,5fojB6nksihMYPSzjnaObM,They Mad,0.0253,0.8059999999999999,209658,0.389,2.3800000000000003e-05,0,0.0921,-6.287999999999999,0,0.0622,140.05,4,0.186,3,-0.6867092350019538,-0.979326260326564,0.6861506521814895,1.1875460169478917,0.5672010378955399
Megan Nicole,7JSzETIBO8gqYsjnWDU6JV,Favorite One,0.315,0.7859999999999999,202135,0.74,0.0,9,0.187,-5.78,0,0.193,102.037,4,0.581,17,0.6575357928256783,0.54427934308967,-0.571826479407871,1.0823775136942688,0.6446072928824741
Antonio Spaziani,7DYYd7LxeFteGdRXHfEOnd,Aurora Borealis,0.0218,0.602,152000,0.397,0.8140000000000001,5,0.11,-12.524,1,0.0481,120.028,4,0.466,22,-0.656071171689643,0.1006979648798805,0.02355579966571385,0.11482728376093873,-0.38300645442438613
Johann Sebastian Bach,5eScotbWiMFA5Z6sOjwpVB,"Violin Partita No. 2 in D Minor, BWV 1004 (Arr. Z. Meneses for Guitar): IV. Giga",0.992,0.3989999999999999,310987,0.2189999999999999,0.888,2,0.1009999999999999,-20.667,0,0.0474,94.262,3,0.821,5,-1.3377680803885568,1.470014393266622,-0.8291271975334408,-0.9526330242633336,-1.623792151980698
Dave East,4ZCux26D5iaCvEJw6fsowp,Maintain,0.2269999999999999,0.735,166933,0.845,1e-05,0,0.884,-4.386,0,0.195,136.998,4,0.68,36,1.0596603737997563,0.9261450512876631,0.5851497786484677,0.8141978303975308,0.857017370543471
J3 EDC,19HoJ3cE6hi96dYPTOdDbL,Canion Clash,0.121,0.73,198504,0.7909999999999999,0.465,9,0.108,-13.659,1,0.0653,120.003,5,0.319,0,0.8528534464416588,-0.46631475335350286,0.022728466166917618,0.787905704584125,-0.5559515320034621
IDK,2FE7ZJMxbiqx0quBhdaQEq,OMG,0.166,0.912,124892,0.619,0.0,1,0.102,-7.695,1,0.141,132.997,4,0.5660000000000001,39,0.19413508522697892,0.48642090245361075,0.45274332550114976,1.7449390841920933,0.35281009150456216
JID,22WV03i2lBbwNVCE1g671p,151 Rum,0.155,0.7559999999999999,156780,0.867,0.00285,7,0.33,-3.626,1,0.162,129.983,4,0.6659999999999999,73,1.1439150479086106,0.8721438400273404,0.3529999988862984,0.9246247588138343,0.972822003988491
Neil Diamond,755Op61FjMIORNWVGCCQnt,Chelsea Morning - Live At The Greek Theatre/2012,0.3329999999999999,0.295,160373,0.826,2.9600000000000005e-05,0,0.866,-5.941,1,0.0764,156.502,4,0.684,26,0.9868949734330182,0.9415739687906123,1.23060228106919,-1.4995092411821722,0.6200749955342528
The Rock Models,65SgVshFClO2Io1lZ0HpNa,Only You,0.0319,0.626,100000,0.705,0.492,0,0.119,-8.377,1,0.0293,89.985,4,0.606,14,0.5234942658343189,0.6407100774831025,-0.9706674125074679,0.24102948766528628,0.2488906704394259
Johann Sebastian Bach,3dW3rXyncv3bLWI7cJv0ky,"Viola da gamba Sonata in G Major, BWV 1027: IV. Allegro moderato",0.765,0.43,199680,0.321,3.01e-05,6,0.109,-17.582,1,0.031,91.559,4,0.919,1,-0.9471327731565948,1.848022872088878,-0.9185784954232691,-0.7896218442202179,-1.1537167649045317
The Family Crest,4qnYWLUkfBpZz5EGQLpozo,Like a Light,0.833,0.52,232204,0.256,0.28,4,0.105,-16.241,1,0.0335,149.317,3,0.498,20,-1.1960670375691194,0.22412930490347405,0.9928266335152068,-0.3163635795789148,-0.9493825366811478
Alpha Grand,0BcmOERVaQ5NeCRXarDE6U,Entire Trip,1.47e-05,0.406,217019,0.6970000000000001,0.903,11,0.156,-15.102,1,0.0325,123.571,3,0.504,0,0.49285620252200857,0.24727268115789788,0.1408055031150889,-0.9158240481245651,-0.7758279610313089
Dedekind Cut,1YuAWGWaTpl2zeL8Vm2h9U,Tahoe,0.908,0.168,299816,0.053,0.845,4,0.0607,-27.585,0,0.0477,86.397,3,0.0304,28,-1.9735078941190032,-1.579511151191288,-1.0894063162546759,-2.167329236842677,-2.67791906536576
Danheim,3Za2QbQ9p0zy2C7S6RnmKW,Kveld,0.737,0.3929999999999999,183790,0.299,0.779,4,0.102,-22.639,0,0.0332,105.964,4,0.426,33,-1.0313874472654494,-0.05359121014961168,-0.44186893341698874,-0.9841835752394206,-1.924274700866986
Johann Sebastian Bach,7g5QxfNYaeC0imdLsorbcO,「管弦楽組曲第3番 ニ長調 BWV1068」より ”アリア”,0.989,0.157,292397,0.111,0.88,2,0.11,-19.613,1,0.0413,136.953,4,0.0583,0,-1.7513819351047508,-1.4718944516082173,0.5836605783506353,-2.2251719136321695,-1.463189410334578
Jesse Daniel Smith,57Uiw0YkohSXEMcJz15keX,Use Somebody,0.311,0.401,196000,0.324,1.67e-05,5,0.3989999999999999,-12.344,1,0.0401,114.604,4,0.252,33,-0.9356434994144782,-0.724749121527902,-0.155942476233076,-0.9421161739379708,-0.3555790412400394
Louie Zong,4GUVnRnXP4DDGRPoperoAV,Asymptotic,0.867,0.883,111793,0.299,0.0753,9,0.094,-15.357,1,0.0838,94.95,4,0.2,43,-1.0313874472654494,-0.9253250490662417,-0.8063589796465735,1.59244475447434,-0.8146834630424667
Neil Diamond,0lC4HylHUU73dnHzBAHrJd,If You Know What I Mean,0.735,0.316,223000,0.518,0.000148,2,0.1369999999999999,-6.97,1,0.0274,75.676,4,0.465,19,-0.19267046409094366,0.09684073550414321,-1.4442000138783715,-1.389082312765868,0.4632816168304036
Johann Sebastian Bach,1WKFEZiGiu8R5lgPn14R0t,"2-Part Inventions: No. 11 in G Minor, BWV 782",0.992,0.35,95800,0.124,0.8320000000000001,2,0.125,-29.366,0,0.0402,126.673,3,0.535,12,-1.7015950822222459,0.3668467918057543,0.24346104364570212,-1.2102958572347093,-2.9492980813731027
London Music Works,5xaYUUqRgXLX2OIMSEzcpz,"Theme (From ""Fallout 4"")",0.75,0.355,176721,0.368,0.941,1,0.0814,-15.32,1,0.0328,63.948,4,0.177,13,-0.7671341511967694,-1.0140413247081996,-1.8323187048335714,-1.1840037314213037,-0.8090456058879067
7 Tha Great,4rGQ7DCGLoXYrCjE9b5mvN,Caught a Vibe,0.0495,0.769,192000,0.764,0.0,1,0.107,-4.888999999999999,1,0.0846,140.071,4,0.499,48,0.7494499827626105,0.22798653427921134,0.6868456123204777,0.9929842859286898,0.7803729881449909
Plumb,3249SA8cvHv5A1jnQkiY8L,God Help Me,0.106,0.5479999999999999,234307,0.821,5.78e-06,7,0.675,-6.028,1,0.0402,162.07,4,0.5,48,0.9677461838628241,0.23184376365494866,1.414865997921044,-0.16912767502384324,0.6068184124951519
NCT 127,2vrDgoAyuaPjFQ4m1kK3nH,Replay (PM 01:27),0.216,0.723,220227,0.6920000000000001,4.88e-05,8,0.108,-6.684,1,0.059,125.029,4,0.3,52,0.47370741295181434,-0.5396021114925117,0.1890555927648741,0.751096728445357,0.5068607288899768
Sister Hazel,7lG5RYuoMOlXtVzVhePPwK,Elements Part 1 (Abilene),0.477,0.6990000000000001,71253,0.363,2.63e-06,6,0.142,-10.104,1,0.0298,99.697,4,0.496,27,-0.7862829407669637,0.21641484615199943,-0.6492648948951808,0.62489452454101,-0.014260121612612423
Lalo Ebratt,1usoXi4f0BnMART4uActEA,Mocca - Remix,0.213,0.732,202876,0.758,0.0,11,0.3879999999999999,-1.694,1,0.1889999999999999,98.007,4,0.78,78,0.7264714352783774,1.311867988861393,-0.7051926394137933,0.7984225549094873,1.2672095721671468
Lope & Kantola,2lDUgavDezdzDeZvjnqFnx,Friendly Fire,0.278,0.499,237391,0.815,0.259,4,0.162,-6.249,1,0.0682,80.08800000000001,4,0.3989999999999999,7,0.944767636378591,-0.15773640329451913,-1.2981921980108455,-0.4267905079952189,0.5731436440854817
Neakoee,1BF7baNVkY2jPmoO0sULPz,Rock Ya Boat,0.778,0.696,197024,0.736,0.00109,1,0.0924,-5.005,1,0.088,163.399,4,0.14,8,0.642216761169523,-1.1567588116104797,1.458847046717042,0.609119249052966,0.7626975440928562
Soñadores de Sinaloa,62MIoWK3d6ItVOimqTs7KX,Lo Improvisado,0.184,0.755,143882,0.6809999999999999,0.0,5,0.0834,-4.38,0,0.0422,127.546,1,0.958,12,0.4315800758973867,1.9984548177426325,0.27235152942366014,0.9193663336511537,0.857931617649616
88GLAM,4qJKFz5AH7O1HBfVIDSMD8,Kawasaki,0.402,0.745,162453,0.527,1.07e-05,11,0.325,-8.187999999999999,0,0.0452,77.02,4,0.2319999999999999,55,-0.15820264286459407,-0.8018937090426485,-1.3997225649830962,0.8667820820243423,0.2776894542829903
Simon Chylinksi,43FHFINNmYfR74cryOlhTw,Alien Passageways,0.2319999999999999,0.152,137274,0.0278,0.875,2,0.119,-31.299,1,0.0445,135.718,4,0.0331,29,-2.070017793552782,-1.5690966318767972,0.5427903035101103,-2.2514640394455756,-3.243838024069449
Milo Heart,7vMsxiJUq0rqarcVLZe1sf,Escape,0.853,0.2739999999999999,232317,0.209,0.943,2,0.7879999999999999,-21.242,1,0.0336,95.626,1,0.0398,48,-1.3760656595289449,-1.5432531950593573,-0.7839878818391285,-1.6099361695984766,-1.7114074996529167
Love-Sadkid,2PraRrjqxPrWpWZXfkFtWS,Bout It,0.28,0.632,138630,0.7829999999999999,0.0,5,0.0977,-5.141,1,0.409,89.805,4,0.35,33,0.822215383129348,-0.34674064270564664,-0.9766242136987993,0.27258003864137315,0.7419746096869053
Explorer,2sh21242z5SkeeIZ6fidIk,Meant Melody Stem,0.964,0.731,32000,0.126,0.861,0,0.313,-7.05,1,0.0578,125.036,4,0.071,19,-1.6939355663941682,-1.4229076385363535,0.18928724614453718,0.7931641297468062,0.4510916554151383
Hdbeendope,1sZRUoWxbkUz5jugP4vZde,Double Up,0.102,0.8170000000000001,157362,0.345,0.0,1,0.122,-11.327,1,0.611,162.989,4,0.583,31,-0.8552185832196628,0.5519938018411445,1.445278777336787,1.2453886937373848,-0.20061415674848002
Dave East,5TPNAkdkb8ydZeFmZEu4NM,Beloved (& Styles P) [feat. Dyce Payne],0.0265,0.48,179747,0.94,0.0,4,0.894,-5.792999999999999,0,0.55,80.946,4,0.505,45,1.4234873756334459,0.2511299105336352,-1.2697981123321656,-0.5267005860861607,0.6426264241524936
Asco,2SE3A1KxpzYU0bkhNdokHY,So Litt - Original,0.0512,0.5479999999999999,218427,0.7040000000000001,0.0,9,0.102,-5.9670000000000005,1,0.3929999999999999,78.51100000000001,1,0.3379999999999999,57,0.5196645079202804,-0.3930273952144945,-1.3503803951148998,-0.16912767502384324,0.6161132580742915
Steve Aoki,3c34fVfTINTmlwp2byYBWL,Neon Future III (Intro),0.000397,0.272,256000,0.963,0.805,11,0.0661,-2.822,1,0.0555,100.564,3,0.0282,44,1.5115718076563391,-1.5879970558179102,-0.6205729691569344,-1.6204530199238383,1.0953311162119066
Reddy,2q2079txZy57DJQ37PGmQp,Check-In,0.412,0.851,199987,0.551,0.0,10,0.107,-5.565,0,0.192,106.105,4,0.6679999999999999,21,-0.06628845292766188,0.8798582987788149,-0.43720277248377887,1.4241751492685433,0.6773678141859995
Alison Wonderland,20JGGCzwmvA9t1vs9HYkxE,Peace,0.2789999999999999,0.362,177601,0.684,1.0800000000000002e-05,2,0.165,-5.174,0,0.0854,85.20100000000001,4,0.389,65,0.4430693496395036,-0.19630869705189175,-1.1289859508370785,-1.1471947552825357,0.7369462506031083
Morat,1uFl33ahAD59XrccuSxpkz,Yo No Merezco Volver,0.0568,0.3989999999999999,220155,0.3979999999999999,0.0,0,0.281,-7.309,1,0.0335,159.81,4,0.483,71,-0.6522414137756046,0.16627086426741447,1.340075049629882,-0.9526330242633336,0.411626655333217
Matanza,2lN8L3Q3WO7KvS1NhpcnSN,Canto al Fuego,0.265,0.746,366122,0.445,0.303,7,0.0983,-12.757,1,0.1669999999999999,195.991,4,0.3829999999999999,0,-0.4722427918157789,-0.219452073306316,2.537425182427469,0.8720405071870234,-0.41850971704634626
Day6,0vt3kA21CNUpJq5RT24z9W,Chocolate,0.223,0.716,196262,0.8320000000000001,0.0,11,0.327,-4.2330000000000005,1,0.0905,115.079,4,0.902,54,1.0098735209172518,1.7824499727013439,-0.14022313975595135,0.714287752306589,0.8803306717501658
Ghostface Killah,7E7At5qezZ5EAphYH9EFcU,I Think I Saw a Ghost,0.0551,0.469,266366,0.978,0.0,9,0.491,-4.545,1,0.307,170.08599999999998,4,0.266,30,1.5690181763669218,-0.6707479102675798,1.6801422109750073,-0.5845432628756534,0.8327898222306314
Eliza and the Bear,7sVjMcBWtsDpKmMEGApnIh,Real Friends,0.0555,0.706,219185,0.753,0.0,7,0.109,-6.115,0,0.0328,103.025,4,0.602,20,0.7073226457081833,0.6252811599801533,-0.5391302595354514,0.6617035006797775,0.5935618294560508
S.Q.,7ougP8hGyHAZJgZKKWqJwP,Silent,0.0527,0.518,246012,0.64,0.0,0,0.369,-7.343999999999999,0,0.0819,75.032,4,0.366,0,0.2745600014217946,-0.28502497269384974,-1.4655121248073577,-0.3268804299042771,0.4062935472140386
Claude Debussy,7bUXMF4rJFZoOEn4hRgWsE,"Mazurka, L. 67",0.995,0.26,206493,0.0225,0.925,9,0.12,-28.977,1,0.0452,74.339,3,0.0687,6,-2.090315510497188,-1.4317792661005495,-1.4884458093939839,-1.683554121876012,-2.8900243939913755
Andy Potterton,2jltL6kOswjPCkUUrUWC2i,Motherboard - Original Mix,0.0055899999999999,0.723,158585,0.8809999999999999,0.8859999999999999,0,0.367,-9.032,1,0.0535,163.99,4,0.563,3,1.197531658705154,0.4748492143263984,1.4784052106285808,0.751096728445357,0.14908536135194178
Malachiae Warren,7j4fkRUxQzE73xUbeasltn,Promise,0.186,0.413,203155,0.529,0.0,6,0.259,-7.722,0,0.184,133.336,4,0.163,22,-0.1505431270365164,-1.0680425359685217,0.46396196774482407,-0.8790150719857973,0.34869597952691017
Espinoza Paz,7bjAtBIgDlmTQAILEtww40,El Próximo Viernes,0.696,0.7829999999999999,251992,0.432,1.05e-06,0,0.0382,-5.551,1,0.034,136.092,3,0.72,53,-0.5220296446982838,1.080434226317155,0.5551672126520999,1.0666022382062252,0.6795010574336708
Loboda,0lVpARXYa8tl6w8mjhaUss,Лети,0.188,0.54,183778,0.703,0.0,3,0.11,-4.861000000000001,0,0.0492,135.06799999999998,4,0.187,39,0.5158347500062411,-0.9754690309508267,0.521279632541413,-0.21119507632529186,0.7846394746403336
Anthony Russo,5s4mj6ILv52pz9OM9yRgaR,Never Been,0.00492,0.624,177143,0.58,0.00454,8,0.1009999999999999,-7.063,1,0.0357,168.003,4,0.207,53,0.0447745265794641,-0.8983244434360806,1.611208783855321,0.23051263733992397,0.44911078668515775
Nashville Cast,6MlY8SKpgkQ8ab3RJWvo4m,Right Where You Want Me,0.0166,0.535,165973,0.7240000000000001,0.0,9,0.0767,-5.228,1,0.0267,158.94799999999998,4,0.88,17,0.5962596662010573,1.6975909264351232,1.3115485905913937,-0.2374872021386976,0.7287180266478044
BecomingBry,5I3elzhwb2mrednszdnp5X,For The Night,0.3379999999999999,0.625,202118,0.475,0.0,6,0.1009999999999999,-10.95,1,0.223,94.865,4,0.285,12,-0.3573500543946138,-0.5974605521285712,-0.8091719135424804,0.23577106250260513,-0.14316896357904244
Osiris Marshall,1QeVuswk6d1KRY2tAI95Hu,Run Down,0.18,0.705,261120,0.728,0.0,10,0.104,-3.635,1,0.0453,103.999,4,0.168,8,0.6115786978572122,-1.0487563890898353,-0.5068973464223578,0.6564450755170964,0.9714506333292736
Audio Push,0YHuXC975TitwG8T7chGvo,Cottonmouth,0.462,0.708,139008,0.866,0.0,1,0.447,-2.616,0,0.187,90.073,4,0.62,11,1.140085289994572,0.6947112887434248,-0.9677551985917061,0.6722203510051398,1.1267202668562146
Rain Sounds,3EESzT5bzwcYaReZo5Wx0S,Umbrella Time,0.213,0.326,199155,1.0,0.965,11,0.926,-15.62,0,0.0439,120.243,4,0.0017,0,1.6532728504757763,-1.6902136342749488,0.030670867755359467,-1.3364980611390567,-0.8547579611951512
Rain Sounds,0rJ6rnAGQDpl67zAKIXU3L,Dark Rain,0.00295,0.228,72751,0.8059999999999999,0.81,0,0.7140000000000001,-13.806,0,0.0905,67.556,4,0.0386,0,0.9102998151522415,-1.5478818703102422,-1.7129179342873266,-1.8518237270818088,-0.5783505861040118
Sleeping Music Experience,6RekhEPs3xvKyX8LRSfmDa,Rain Sounds and Sleep Music,0.621,0.139,152400,0.0815,0.815,8,0.38,-26.543000000000003,1,0.0311,84.11399999999999,4,0.0393,14,-1.8643597935688965,-1.545181809747226,-1.164958411364731,-2.3198235665604305,-2.5191448179319305
Manchester Orchestra,0UAwEImuoGqEGw6MarA0bv,The Gold - Phoebe Bridgers Version,0.816,0.386,233227,0.3989999999999999,0.00117,10,0.147,-12.175999999999998,1,0.0331,158.251,3,0.313,42,-0.6484116558615658,-0.4894581296079267,1.288482532644961,-1.0209925513781881,-0.32998012226798223
Yandel,0BkgFuLoQjXtHsHDWY4cPc,Una Vez Mas,0.136,0.696,210813,0.551,0.0,8,0.23,-6.569,0,0.156,139.969,4,0.397,52,-0.06628845292766188,-0.1654508620459933,0.6834700916453897,0.609119249052966,0.5243837984244206
